year,Month Week,region,AveragePrice,4046,4225,4770,Small Bags,Large Bags,XLarge Bags,Season,Total Small Avocados,Total Large Avocados,Total XLarge Avocados,type_organic
2016,10/30,Houston,1.15,346283,181578,3192,47722,131112,0,Fall,394005,312690,3192,False
2016,10/23,Houston,1.0,371566,145059,2488,197398,61335,0,Fall,568964,206394,2488,False
2016,10/16,Houston,0.98,492462,223737,3348,132407,141036,0,Fall,624869,364773,3348,False
2016,10/09,Houston,0.98,483285,344448,9670,121027,116836,34,Fall,604312,461284,9704,False
2016,10/02,Houston,0.98,446276,260176,3196,129091,184288,0,Fall,575367,444464,3196,False
2016,09/25,Houston,0.96,463607,266059,2894,101363,193857,0,Fall,564970,459916,2894,False
2016,09/18,Houston,0.83,702367,203949,3023,126297,91451,20,Fall,828664,295400,3043,False
2016,09/11,Houston,0.76,729949,188318,2466,216413,79968,230,Fall,946362,268286,2696,False
2016,09/04,Houston,0.72,782982,265697,3439,208800,88824,1905,Fall,991782,354521,5344,False
2016,08/28,Houston,0.88,610762,216733,3065,124173,58652,8220,Summer,734935,275385,11285,False
2016,08/21,Houston,0.9,583161,248160,5697,132615,76539,333,Summer,715776,324699,6030,False
2016,08/14,Houston,0.9,590138,218435,3815,123193,79430,250,Summer,713331,297865,4065,False
2016,08/07,Houston,0.92,614770,239657,5032,121223,60268,0,Summer,735993,299925,5032,False
2016,07/31,Houston,0.98,547468,203888,4165,117560,64239,3743,Summer,665028,268127,7908,False
2016,07/24,Houston,0.96,555709,218179,5208,163969,39623,2337,Summer,719678,257802,7545,False
2016,07/17,Houston,0.92,551921,219856,8567,189089,37549,0,Summer,741010,257405,8567,False
2016,07/10,Houston,0.89,607069,208421,41628,201545,39452,3425,Summer,808614,247873,45053,False
2016,07/03,Houston,0.92,545799,245931,139911,201099,39117,17928,Summer,746898,285048,157839,False
2016,06/26,Houston,0.88,586635,216133,113474,165598,86483,18366,Summer,752233,302616,131840,False
2016,06/19,Houston,0.89,627217,228843,74763,139198,70961,12600,Summer,766415,299804,87363,False
2016,06/12,Houston,0.83,589477,236621,110054,114672,149147,10023,Summer,704149,385768,120077,False
2016,06/05,Houston,0.85,555561,242491,110457,92784,170943,10603,Summer,648345,413434,121060,False
2016,05/29,Houston,0.82,554092,247279,116263,91661,110662,8640,Spring,645753,357941,124903,False
2016,05/22,Houston,0.68,569011,339100,169713,125723,165911,9301,Spring,694734,505011,179014,False
2016,05/15,Houston,0.69,614769,335853,95672,102106,192425,2739,Spring,716875,528278,98411,False
2016,05/08,Houston,0.65,670565,293098,185667,107635,146298,3018,Spring,778200,439396,188685,False
2016,05/01,Houston,0.68,601670,368703,89821,84090,159461,4866,Spring,685760,528164,94687,False
2016,04/24,Houston,0.67,656322,324423,163347,100132,144364,4451,Spring,756454,468787,167798,False
2016,04/17,Houston,0.69,782313,191432,153134,119863,57278,6655,Spring,902176,248710,159789,False
2016,04/10,Houston,0.7,757578,188936,151966,117792,50449,5018,Spring,875370,239385,156984,False
2016,04/03,Houston,0.72,684633,264272,181951,56499,66016,3546,Spring,741132,330288,185497,False
2016,03/27,Houston,0.75,553962,406713,177919,75819,124377,7073,Spring,629781,531090,184992,False
2016,03/20,Houston,0.76,538380,327365,121838,62893,103044,8503,Spring,601273,430409,130341,False
2016,03/13,Houston,0.76,585649,247461,185545,63280,48440,6586,Spring,648929,295901,192131,False
2016,03/06,Houston,0.76,698789,182050,86477,77568,39418,7126,Spring,776357,221468,93603,False
2016,02/28,Houston,0.76,674833,180298,85511,77330,24043,6286,Winter,752163,204341,91797,False
2016,02/21,Houston,0.8,566062,200934,90645,64626,38634,6086,Winter,630688,239568,96731,False
2016,02/14,Houston,0.67,518192,334137,210029,67726,55041,6225,Winter,585918,389178,216254,False
2016,02/07,Houston,0.69,528669,424427,203797,71538,75749,19306,Winter,600207,500176,223103,False
2016,01/31,Houston,0.74,484446,348542,161506,68193,46086,22807,Winter,552639,394628,184313,False
2016,01/24,Houston,0.91,259465,363892,79193,83636,63963,17144,Winter,343101,427855,96337,False
2016,01/17,Houston,0.83,447913,369479,116440,82818,50110,4376,Winter,530731,419589,120816,False
2016,01/10,Houston,0.84,434471,437751,85368,78471,58067,1156,Winter,512942,495818,86524,False
2016,01/03,Houston,0.78,356962,454200,113069,87330,49677,326,Winter,444292,503877,113395,False
2016,12/25,Indianapolis,1.13,9560,59100,1962,39632,25547,44,Winter,49192,84647,2006,False
2016,12/18,Indianapolis,1.19,9114,56820,1973,33414,20669,43,Winter,42528,77489,2016,False
2016,12/11,Indianapolis,1.17,10029,61398,2771,38874,20249,156,Winter,48903,81647,2927,False
2016,12/04,Indianapolis,1.18,9441,70441,5143,34658,24180,867,Winter,44099,94621,6010,False
2016,11/27,Indianapolis,1.34,8422,43655,1231,26198,24221,0,Fall,34620,67876,1231,False
2016,11/20,Indianapolis,1.29,9062,52842,1517,28999,32251,0,Fall,38061,85093,1517,False
2016,11/13,Indianapolis,1.29,8852,56481,1724,31532,28946,41,Fall,40384,85427,1765,False
2016,11/06,Indianapolis,1.37,9100,55557,1578,30459,29180,329,Fall,39559,84737,1907,False
2016,10/30,Indianapolis,1.2,9278,61450,1682,26068,41094,0,Fall,35346,102544,1682,False
2016,10/23,Indianapolis,1.31,7986,65584,2219,28373,38779,1,Fall,36359,104363,2220,False
2016,10/16,Indianapolis,1.27,10968,60049,1952,35703,30247,0,Fall,46671,90296,1952,False
2016,10/09,Indianapolis,1.2,11357,61269,2173,36546,32111,452,Fall,47903,93380,2625,False
2016,10/02,Indianapolis,1.31,14488,66598,2091,36081,27445,3,Fall,50569,94043,2094,False
2016,09/25,Indianapolis,1.39,16855,68404,2557,37497,25490,0,Fall,54352,93894,2557,False
2016,09/18,Indianapolis,1.26,16666,67688,2707,40788,25360,0,Fall,57454,93048,2707,False
2016,09/11,Indianapolis,1.29,17414,70736,3134,44187,21859,0,Fall,61601,92595,3134,False
2016,09/04,Indianapolis,1.31,17530,75640,3252,47772,16371,105,Fall,65302,92011,3357,False
2016,08/28,Indianapolis,1.27,13732,78138,2802,49838,21877,1013,Summer,63570,100015,3815,False
2016,08/21,Indianapolis,1.3,15022,73966,3405,44089,24244,240,Summer,59111,98210,3645,False
2016,08/14,Indianapolis,1.27,15863,79507,4255,39950,28559,1285,Summer,55813,108066,5540,False
2016,08/07,Indianapolis,1.33,20926,77899,5741,36453,21522,795,Summer,57379,99421,6536,False
2016,07/31,Indianapolis,1.27,16079,80211,6277,34005,22328,671,Summer,50084,102539,6948,False
2016,07/24,Indianapolis,1.2,14627,82110,9886,37248,29877,4640,Summer,51875,111987,14526,False
2016,07/17,Indianapolis,1.08,15914,93315,9427,39495,32642,4914,Summer,55409,125957,14341,False
2016,07/10,Indianapolis,1.12,15126,96588,9530,39858,25082,5599,Summer,54984,121670,15129,False
2016,07/03,Indianapolis,1.1,15757,97347,9152,47612,29634,6058,Summer,63369,126981,15210,False
2016,06/26,Indianapolis,1.15,14452,90386,15029,41778,16248,5659,Summer,56230,106634,20688,False
2016,06/19,Indianapolis,1.13,17469,91178,19044,34458,25319,6063,Summer,51927,116497,25107,False
2016,06/12,Indianapolis,1.12,19442,89225,19115,39160,13630,6148,Summer,58602,102855,25263,False
2016,06/05,Indianapolis,1.05,16444,100386,21893,39935,23087,6339,Summer,56379,123473,28232,False
2016,05/29,Indianapolis,1.01,13152,109784,12495,47279,24844,2830,Spring,60431,134628,15325,False
2016,05/22,Indianapolis,0.87,10857,105336,17819,46352,29562,4917,Spring,57209,134898,22736,False
2016,05/15,Indianapolis,0.88,11249,98565,23505,46726,27196,5564,Spring,57975,125761,29069,False
2016,05/08,Indianapolis,0.93,17356,106300,18838,54973,27766,3365,Spring,72329,134066,22203,False
2016,05/01,Indianapolis,0.92,16727,106590,12071,43567,26781,1749,Spring,60294,133371,13820,False
2016,04/24,Indianapolis,0.95,12802,116190,22243,32258,30147,4092,Spring,45060,146337,26335,False
2016,04/17,Indianapolis,0.97,15361,113832,24253,27683,33415,3691,Spring,43044,147247,27944,False
2016,04/10,Indianapolis,1.07,15421,84833,11125,29065,26374,1188,Spring,44486,111207,12313,False
2016,04/03,Indianapolis,0.99,13073,73683,14509,23047,26829,2955,Spring,36120,100512,17464,False
2016,03/27,Indianapolis,0.99,10457,103261,23242,26546,27197,4667,Spring,37003,130458,27909,False
2016,03/20,Indianapolis,1.12,12095,91015,16824,27044,18685,3221,Spring,39139,109700,20045,False
2016,03/13,Indianapolis,1.03,11923,97729,17713,28612,19278,3809,Spring,40535,117007,21522,False
2016,03/06,Indianapolis,0.96,11773,116609,24630,26420,23929,4920,Spring,38193,140538,29550,False
2016,02/28,Indianapolis,0.99,11031,107091,16742,26221,23948,3042,Winter,37252,131039,19784,False
2016,02/21,Indianapolis,1.03,10806,91309,8892,23611,17284,1594,Winter,34417,108593,10486,False
2016,02/14,Indianapolis,0.83,13525,133956,15621,27240,27220,2307,Winter,40765,161176,17928,False
2016,02/07,Indianapolis,0.88,13926,145591,27708,24152,25269,3588,Winter,38078,170860,31296,False
2016,01/31,Indianapolis,0.98,8329,102864,22380,20098,17062,4874,Winter,28427,119926,27254,False
2016,01/24,Indianapolis,0.93,1803,93613,23023,23374,21450,4769,Winter,25177,115063,27792,False
2016,01/17,Indianapolis,0.97,5231,105606,12443,26459,19618,2046,Winter,31690,125224,14489,False
2016,01/10,Indianapolis,1.0,4590,101117,18454,25431,20246,3397,Winter,30021,121363,21851,False
2016,01/03,Indianapolis,0.95,5974,109973,25839,15993,19313,7575,Winter,21967,129286,33414,False
2016,12/25,Jacksonville,0.81,70779,31213,208,30893,54708,0,Winter,101672,85921,208,False
2016,12/18,Jacksonville,0.84,49886,27329,104,26270,58844,68,Winter,76156,86173,172,False
2016,12/11,Jacksonville,1.17,33585,18098,126,27971,36270,0,Winter,61556,54368,126,False
2016,12/04,Jacksonville,0.89,63726,35344,132,33108,73697,0,Winter,96834,109041,132,False
2016,11/27,Jacksonville,1.36,32944,18661,94,19808,40162,0,Fall,52752,58823,94,False
2016,11/20,Jacksonville,1.36,35506,19385,192,22359,40052,0,Fall,57865,59437,192,False
2016,11/13,Jacksonville,1.31,51958,22430,212,26430,39670,0,Fall,78388,62100,212,False
2016,11/06,Jacksonville,1.41,43990,21710,289,16137,45767,0,Fall,60127,67477,289,False
2016,10/30,Jacksonville,1.41,38168,20158,206,13461,43127,0,Fall,51629,63285,206,False
2016,10/23,Jacksonville,1.35,42784,22755,212,11698,42388,0,Fall,54482,65143,212,False
2016,10/16,Jacksonville,1.12,48624,36096,228,11681,60621,77,Fall,60305,96717,305,False
2016,10/09,Jacksonville,1.31,43060,35355,143,16656,40303,0,Fall,59716,75658,143,False
2016,10/02,Jacksonville,1.31,54429,29513,93,23304,52235,0,Fall,77733,81748,93,False
2016,09/25,Jacksonville,1.26,58289,21092,145,29683,48982,0,Fall,87972,70074,145,False
2016,09/18,Jacksonville,1.05,72171,27540,84,23455,52677,0,Fall,95626,80217,84,False
2016,09/11,Jacksonville,1.1,70095,23109,148,22375,34565,0,Fall,92470,57674,148,False
2016,09/04,Jacksonville,0.94,128269,34369,158,29049,47399,0,Fall,157318,81768,158,False
2016,08/28,Jacksonville,1.14,90634,32154,113,29304,24543,550,Summer,119938,56697,663,False
2016,08/21,Jacksonville,1.11,90679,36441,188,34193,26027,2170,Summer,124872,62468,2358,False
2016,08/14,Jacksonville,1.11,98779,43133,217,22538,39347,2600,Summer,121317,82480,2817,False
2016,08/07,Jacksonville,1.23,70054,30914,331,21944,24593,3915,Summer,91998,55507,4246,False
2016,07/31,Jacksonville,1.23,67403,31854,440,25243,23054,4781,Summer,92646,54908,5221,False
2016,07/24,Jacksonville,1.21,69899,39377,493,21263,21141,4141,Summer,91162,60518,4634,False
2016,07/17,Jacksonville,1.22,77112,34464,413,25220,23917,4324,Summer,102332,58381,4737,False
2016,07/10,Jacksonville,1.19,78117,34028,680,26529,19443,5881,Summer,104646,53471,6561,False
2016,07/03,Jacksonville,0.93,137102,48698,1134,37396,41823,5995,Summer,174498,90521,7129,False
2016,06/26,Jacksonville,1.19,75055,31811,748,24644,23012,3855,Summer,99699,54823,4603,False
2016,06/19,Jacksonville,0.94,115507,41557,1508,23712,39989,4500,Summer,139219,81546,6008,False
2016,06/12,Jacksonville,1.2,75763,28484,982,20061,22605,3530,Summer,95824,51089,4512,False
2016,06/05,Jacksonville,0.95,124676,32124,784,19483,40946,3129,Summer,144159,73070,3913,False
2016,05/29,Jacksonville,0.92,141300,36410,981,22104,40394,976,Spring,163404,76804,1957,False
2016,05/22,Jacksonville,1.17,83011,27437,356,20619,27239,1986,Spring,103630,54676,2342,False
2016,05/15,Jacksonville,0.79,98256,59901,275,19409,77620,1906,Spring,117665,137521,2181,False
2016,05/08,Jacksonville,0.8,113354,34526,280,30053,46304,0,Spring,143407,80830,280,False
2016,05/01,Jacksonville,0.68,169412,70592,248,37625,92767,0,Spring,207037,163359,248,False
2016,04/24,Jacksonville,0.8,104786,61113,134,21102,79512,576,Spring,125888,140625,710,False
2016,04/17,Jacksonville,1.0,88552,31279,185,23218,41247,344,Spring,111770,72526,529,False
2016,04/10,Jacksonville,0.8,106314,54201,196,19744,79967,656,Spring,126058,134168,852,False
2016,04/03,Jacksonville,1.01,84765,27201,149,27121,42424,0,Spring,111886,69625,149,False
2016,03/27,Jacksonville,1.06,70255,27911,402,19304,40449,0,Spring,89559,68360,402,False
2016,03/20,Jacksonville,1.07,59970,26015,269,19113,34933,0,Spring,79083,60948,269,False
2016,03/13,Jacksonville,0.81,103139,47856,316,18010,72329,0,Spring,121149,120185,316,False
2016,03/06,Jacksonville,1.06,71185,26487,503,17429,40049,0,Spring,88614,66536,503,False
2016,02/28,Jacksonville,0.77,108080,43494,217,23364,78332,0,Winter,131444,121826,217,False
2016,02/21,Jacksonville,1.01,63676,22329,211,18439,36679,0,Winter,82115,59008,211,False
2016,02/14,Jacksonville,0.95,74835,23877,377,20566,32067,0,Winter,95401,55944,377,False
2016,02/07,Jacksonville,0.54,191441,57532,594,53302,66879,8,Winter,244743,124411,602,False
2016,01/31,Jacksonville,1.04,76816,21968,256,21691,30513,0,Winter,98507,52481,256,False
2016,01/24,Jacksonville,0.93,116713,18557,473,27533,28916,0,Winter,144246,47473,473,False
2016,01/17,Jacksonville,1.21,73496,9811,302,21732,12888,0,Winter,95228,22699,302,False
2016,01/10,Jacksonville,0.95,122360,10625,273,20677,27648,0,Winter,143037,38273,273,False
2016,01/03,Jacksonville,1.09,103296,8714,487,20713,15387,0,Winter,124009,24101,487,False
2016,12/25,LasVegas,0.82,107317,43301,7606,54017,79794,0,Winter,161334,123095,7606,False
2016,12/18,LasVegas,0.81,88443,49295,7072,58263,94430,0,Winter,146706,143725,7072,False
2016,12/11,LasVegas,0.83,83682,55352,6832,68316,125144,0,Winter,151998,180496,6832,False
2016,12/04,LasVegas,0.91,93963,56502,5327,49383,109472,398,Winter,143346,165974,5725,False
2016,11/27,LasVegas,0.86,104641,41992,4857,44172,59992,0,Fall,148813,101984,4857,False
2016,11/20,LasVegas,1.12,94282,29776,5608,54759,52714,0,Fall,149041,82490,5608,False
2016,11/13,LasVegas,1.1,114475,32698,6683,51797,53891,0,Fall,166272,86589,6683,False
2016,11/06,LasVegas,1.2,84137,29997,8196,52182,50534,252,Fall,136319,80531,8448,False
2016,10/30,LasVegas,1.16,79018,31778,7157,42630,62503,0,Fall,121648,94281,7157,False
2016,10/23,LasVegas,1.13,67268,48015,8491,47831,83393,0,Fall,115099,131408,8491,False
2016,10/16,LasVegas,1.08,88625,51473,5356,74347,95941,0,Fall,162972,147414,5356,False
2016,10/09,LasVegas,1.16,121482,40083,5060,66103,43300,0,Fall,187585,83383,5060,False
2016,10/02,LasVegas,1.22,93430,45096,5876,58716,43393,0,Fall,152146,88489,5876,False
2016,09/25,LasVegas,1.2,98373,44921,5906,51564,41533,0,Fall,149937,86454,5906,False
2016,09/18,LasVegas,1.12,117939,57221,5318,38957,59042,0,Fall,156896,116263,5318,False
2016,09/11,LasVegas,0.89,200297,70912,5572,46478,55604,0,Fall,246775,126516,5572,False
2016,09/04,LasVegas,1.03,158224,69349,5841,44439,57325,0,Fall,202663,126674,5841,False
2016,08/28,LasVegas,1.03,123739,56927,6192,55035,46529,0,Summer,178774,103456,6192,False
2016,08/21,LasVegas,1.0,141809,50486,5836,60675,43900,0,Summer,202484,94386,5836,False
2016,08/14,LasVegas,1.08,129727,53954,6997,63416,41439,0,Summer,193143,95393,6997,False
2016,08/07,LasVegas,1.11,144862,57549,7063,64258,37604,194,Summer,209120,95153,7257,False
2016,07/31,LasVegas,1.17,125462,54745,7320,59985,37052,0,Summer,185447,91797,7320,False
2016,07/24,LasVegas,1.15,110868,58714,7525,66233,40005,516,Summer,177101,98719,8041,False
2016,07/17,LasVegas,1.08,118910,52023,7495,71629,31540,1473,Summer,190539,83563,8968,False
2016,07/10,LasVegas,1.0,153905,69545,7716,78101,47342,1175,Summer,232006,116887,8891,False
2016,07/03,LasVegas,1.0,135214,82726,9480,88177,46537,0,Summer,223391,129263,9480,False
2016,06/26,LasVegas,0.94,130217,74316,12079,88463,47330,0,Summer,218680,121646,12079,False
2016,06/19,LasVegas,0.91,164910,76172,11019,64076,47966,109,Summer,228986,124138,11128,False
2016,06/12,LasVegas,0.94,146589,75379,18141,62277,45519,115,Summer,208866,120898,18256,False
2016,06/05,LasVegas,0.89,156235,109763,13189,55548,76033,0,Summer,211783,185796,13189,False
2016,05/29,LasVegas,0.89,131708,115790,11869,46240,86165,219,Spring,177948,201955,12088,False
2016,05/22,LasVegas,0.93,122331,89286,15173,37169,54951,0,Spring,159500,144237,15173,False
2016,05/15,LasVegas,0.86,131370,107124,1468,41031,36627,0,Spring,172401,143751,1468,False
2016,05/08,LasVegas,0.83,170359,144990,8687,46595,56942,0,Spring,216954,201932,8687,False
2016,05/01,LasVegas,0.85,122124,115747,8420,65345,51258,208,Spring,187469,167005,8628,False
2016,04/24,LasVegas,0.83,125412,120811,8101,45051,60495,0,Spring,170463,181306,8101,False
2016,04/17,LasVegas,0.81,143900,110596,6531,44934,73501,0,Spring,188834,184097,6531,False
2016,04/10,LasVegas,0.87,151862,91833,6305,48046,56050,0,Spring,199908,147883,6305,False
2016,04/03,LasVegas,0.84,158984,62625,6877,47115,23108,0,Spring,206099,85733,6877,False
2016,03/27,LasVegas,0.85,155872,72324,7121,41425,37523,0,Spring,197297,109847,7121,False
2016,03/20,LasVegas,0.82,127949,116701,13632,36410,37589,0,Spring,164359,154290,13632,False
2016,03/13,LasVegas,0.79,130879,109512,6824,41534,55862,0,Spring,172413,165374,6824,False
2016,03/06,LasVegas,0.91,139919,86200,6809,51367,27106,0,Spring,191286,113306,6809,False
2016,02/28,LasVegas,0.86,122523,98920,14452,43897,36769,0,Winter,166420,135689,14452,False
2016,02/21,LasVegas,0.83,121214,124295,6447,40526,44918,0,Winter,161740,169213,6447,False
2016,02/14,LasVegas,0.79,144507,110749,7330,47967,60912,0,Winter,192474,171661,7330,False
2016,02/07,LasVegas,0.74,191144,142489,10624,51889,41598,0,Winter,243033,184087,10624,False
2016,01/31,LasVegas,0.92,117236,87109,14509,48986,17209,0,Winter,166222,104318,14509,False
2016,01/24,LasVegas,1.08,9727,81835,6141,44326,16948,0,Winter,54053,98783,6141,False
2016,01/17,LasVegas,0.88,108072,98543,12497,42600,27584,0,Winter,150672,126127,12497,False
2016,01/10,LasVegas,0.83,118958,110549,6133,40601,32973,0,Winter,159559,143522,6133,False
2016,01/03,LasVegas,0.8,103710,138142,15505,36619,38993,0,Winter,140329,177135,15505,False
2016,12/25,LosAngeles,0.84,794840,669585,65359,1032762,49937,29290,Winter,1827602,719522,94649,False
2016,12/18,LosAngeles,0.84,767981,513487,56245,961115,55112,23857,Winter,1729096,568599,80102,False
2016,12/11,LosAngeles,0.75,917098,631013,59599,1086150,80411,19643,Winter,2003248,711424,79242,False
2016,12/04,LosAngeles,0.78,1076282,476162,53729,1135570,17964,20918,Winter,2211852,494126,74647,False
2016,11/27,LosAngeles,1.01,865743,416437,50949,868269,34138,21732,Fall,1734012,450575,72681,False
2016,11/20,LosAngeles,1.1,880344,456709,60511,808238,43041,23178,Fall,1688582,499750,83689,False
2016,11/13,LosAngeles,1.29,696410,436388,71033,639521,44270,25867,Fall,1335931,480658,96900,False
2016,11/06,LosAngeles,1.52,543331,423351,77064,497726,26542,26995,Fall,1041057,449893,104059,False
