year,Month Week,region,AveragePrice,Total Volume,Total Singles,Total Bags,type
2016,01/31,Jacksonville,1.04,151247,99041,52205,conventional
2016,01/24,Jacksonville,0.93,192194,135744,56449,conventional
2016,01/17,Jacksonville,1.21,118230,83609,34620,conventional
2016,01/10,Jacksonville,0.95,181584,133258,48326,conventional
2016,01/03,Jacksonville,1.09,148599,112498,36100,conventional
2016,12/25,LasVegas,0.82,292038,158226,133812,conventional
2016,12/18,LasVegas,0.81,297506,144811,152694,conventional
2016,12/11,LasVegas,0.83,339328,145867,193461,conventional
2016,12/04,LasVegas,0.91,315048,155793,159255,conventional
2016,11/27,LasVegas,0.86,255656,151491,104165,conventional
2016,11/20,LasVegas,1.12,237141,129667,107473,conventional
2016,11/13,LasVegas,1.1,259546,153857,105689,conventional
2016,11/06,LasVegas,1.2,225301,122331,102969,conventional
2016,10/30,LasVegas,1.16,223089,117955,105133,conventional
2016,10/23,LasVegas,1.13,254999,123774,131224,conventional
2016,10/16,LasVegas,1.08,315743,145455,170288,conventional
2016,10/09,LasVegas,1.16,276030,166625,109404,conventional
2016,10/02,LasVegas,1.22,246512,144403,102109,conventional
2016,09/25,LasVegas,1.2,242299,149201,93098,conventional
2016,09/18,LasVegas,1.12,278479,180479,97999,conventional
2016,09/11,LasVegas,0.89,378865,276781,102083,conventional
2016,09/04,LasVegas,1.03,335179,233414,101765,conventional
2016,08/28,LasVegas,1.03,288423,186859,101564,conventional
2016,08/21,LasVegas,1.0,302708,198131,104576,conventional
2016,08/14,LasVegas,1.08,295535,190680,104855,conventional
2016,08/07,LasVegas,1.11,311533,209475,102058,conventional
2016,07/31,LasVegas,1.17,284566,187528,97037,conventional
2016,07/24,LasVegas,1.15,283863,177108,106755,conventional
2016,07/17,LasVegas,1.08,283074,178430,104643,conventional
2016,07/10,LasVegas,1.0,357786,231167,126619,conventional
2016,07/03,LasVegas,1.0,362136,227421,134714,conventional
2016,06/26,LasVegas,0.94,352406,216613,135793,conventional
2016,06/19,LasVegas,0.91,364254,252101,112153,conventional
2016,06/12,LasVegas,0.94,348022,240110,107911,conventional
2016,06/05,LasVegas,0.89,410770,279188,131582,conventional
2016,05/29,LasVegas,0.89,391993,259367,132626,conventional
2016,05/22,LasVegas,0.93,318913,226791,92121,conventional
2016,05/15,LasVegas,0.86,317621,239963,77658,conventional
2016,05/08,LasVegas,0.83,427575,324037,103538,conventional
2016,05/01,LasVegas,0.85,363104,246292,116812,conventional
2016,04/24,LasVegas,0.83,359872,254325,105547,conventional
2016,04/17,LasVegas,0.81,379464,261028,118436,conventional
2016,04/10,LasVegas,0.87,354098,250001,104096,conventional
2016,04/03,LasVegas,0.84,298710,228487,70223,conventional
2016,03/27,LasVegas,0.85,314268,235318,78949,conventional
2016,03/20,LasVegas,0.82,332283,258283,73999,conventional
2016,03/13,LasVegas,0.79,344613,247216,97396,conventional
2016,03/06,LasVegas,0.91,311402,232928,78473,conventional
2016,02/28,LasVegas,0.86,316563,235896,80667,conventional
2016,02/21,LasVegas,0.83,337403,251958,85444,conventional
2016,02/14,LasVegas,0.79,371467,262588,108879,conventional
2016,02/07,LasVegas,0.74,437746,344258,93487,conventional
2016,01/31,LasVegas,0.92,285052,218855,66196,conventional
2016,01/24,LasVegas,1.08,158978,97703,61274,conventional
2016,01/17,LasVegas,0.88,289298,219113,70185,conventional
2016,01/10,LasVegas,0.83,309217,235642,73575,conventional
2016,01/03,LasVegas,0.8,332971,257359,75612,conventional
2016,12/25,LosAngeles,0.84,2641775,1529785,1111990,conventional
2016,12/18,LosAngeles,0.84,2377799,1337714,1040085,conventional
2016,12/11,LosAngeles,0.75,2793917,1607711,1186205,conventional
2016,12/04,LosAngeles,0.78,2780629,1606175,1174453,conventional
2016,11/27,LosAngeles,1.01,2257271,1333131,924139,conventional
2016,11/20,LosAngeles,1.1,2272023,1397565,874457,conventional
2016,11/13,LosAngeles,1.29,1913492,1203832,709659,conventional
2016,11/06,LosAngeles,1.52,1595013,1043748,551264,conventional
2016,10/30,LosAngeles,1.48,1499286,976708,522578,conventional
2016,10/23,LosAngeles,1.23,2133563,1240419,893143,conventional
2016,10/16,LosAngeles,1.17,2548687,1479939,1068748,conventional
2016,10/09,LosAngeles,1.16,2766529,1774731,991797,conventional
2016,10/02,LosAngeles,1.06,2865744,1871512,994232,conventional
2016,09/25,LosAngeles,1.0,3007073,1860499,1146573,conventional
2016,09/18,LosAngeles,1.06,2589309,1513227,1076082,conventional
2016,09/11,LosAngeles,0.95,2939704,1801231,1138473,conventional
2016,09/04,LosAngeles,0.88,3431676,2080016,1351659,conventional
2016,08/28,LosAngeles,0.81,3563268,2066210,1497058,conventional
2016,08/21,LosAngeles,0.93,3086167,1803056,1283110,conventional
2016,08/14,LosAngeles,1.03,2879218,1730043,1149175,conventional
2016,08/07,LosAngeles,1.0,3094362,1837938,1256423,conventional
2016,07/31,LosAngeles,1.06,2826836,1594891,1231944,conventional
2016,07/24,LosAngeles,1.01,3033328,1876945,1156383,conventional
2016,07/17,LosAngeles,0.97,3092234,1916744,1175489,conventional
2016,07/10,LosAngeles,0.93,3293224,1978086,1315138,conventional
2016,07/03,LosAngeles,0.95,3449361,2171349,1278011,conventional
2016,06/26,LosAngeles,0.85,3258184,2057044,1201140,conventional
2016,06/19,LosAngeles,0.9,3237847,2029655,1208191,conventional
2016,06/12,LosAngeles,0.83,3248769,2075135,1173633,conventional
2016,06/05,LosAngeles,0.76,3715458,2368360,1347097,conventional
2016,05/29,LosAngeles,0.83,3203935,2018744,1185190,conventional
2016,05/22,LosAngeles,0.76,3134305,1956157,1178147,conventional
2016,05/15,LosAngeles,0.82,2866855,1873711,993144,conventional
2016,05/08,LosAngeles,0.64,3942054,2454295,1487758,conventional
2016,05/01,LosAngeles,0.62,3863314,2502352,1360962,conventional
2016,04/24,LosAngeles,0.75,3136882,1923133,1213749,conventional
2016,04/17,LosAngeles,0.76,3185230,1989449,1195781,conventional
2016,04/10,LosAngeles,0.77,3288356,1942340,1346016,conventional
2016,04/03,LosAngeles,0.82,2793982,1650948,1143033,conventional
2016,03/27,LosAngeles,0.73,3467762,1913104,1554657,conventional
2016,03/20,LosAngeles,0.74,3374876,1920869,1454007,conventional
2016,03/13,LosAngeles,0.79,2987393,1521358,1466035,conventional
2016,03/06,LosAngeles,0.76,3138836,1591988,1546848,conventional
2016,02/28,LosAngeles,0.72,3332578,1658579,1673998,conventional
2016,02/21,LosAngeles,0.76,3232888,1597365,1635522,conventional
2016,02/14,LosAngeles,0.65,3664088,1859390,1804698,conventional
2016,02/07,LosAngeles,0.58,4982700,2808899,2173800,conventional
2016,01/31,LosAngeles,0.74,3197788,1801235,1396553,conventional
2016,01/24,LosAngeles,0.76,3173509,1538017,1635492,conventional
2016,01/17,LosAngeles,0.76,2952576,1743448,1209128,conventional
2016,01/10,LosAngeles,0.74,3172437,1733433,1439004,conventional
2016,01/03,LosAngeles,0.64,3967109,2314833,1652275,conventional
2016,12/25,Louisville,1.01,81833,36752,45081,conventional
2016,12/18,Louisville,1.1,67720,35327,32392,conventional
2016,12/11,Louisville,0.79,105228,45888,59340,conventional
2016,12/04,Louisville,0.83,127200,62575,64624,conventional
2016,11/27,Louisville,1.26,57765,27850,29914,conventional
2016,11/20,Louisville,1.43,59210,30645,28565,conventional
2016,11/13,Louisville,1.34,64958,32128,32830,conventional
2016,11/06,Louisville,1.27,70881,36506,34375,conventional
2016,10/30,Louisville,1.28,70137,37378,32759,conventional
2016,10/23,Louisville,1.23,75593,39358,36235,conventional
2016,10/16,Louisville,1.1,81707,39337,42370,conventional
2016,10/09,Louisville,1.15,78262,38847,39414,conventional
2016,10/02,Louisville,1.24,75004,38990,36013,conventional
2016,09/25,Louisville,1.37,75513,44109,31403,conventional
2016,09/18,Louisville,1.26,87633,51643,35990,conventional
2016,09/11,Louisville,1.21,90086,55727,34359,conventional
2016,09/04,Louisville,1.11,82940,49231,33709,conventional
2016,08/28,Louisville,1.13,82663,51494,31168,conventional
2016,08/21,Louisville,1.16,89370,52755,36614,conventional
2016,08/14,Louisville,1.25,85551,56941,28610,conventional
2016,08/07,Louisville,1.3,80997,58086,22911,conventional
2016,07/31,Louisville,1.24,86030,57170,28860,conventional
2016,07/24,Louisville,1.19,95001,61752,33248,conventional
2016,07/17,Louisville,1.13,101963,64716,37247,conventional
2016,07/10,Louisville,1.15,94591,67082,27508,conventional
2016,07/03,Louisville,1.0,106600,68845,37754,conventional
2016,06/26,Louisville,1.06,98077,62911,35166,conventional
2016,06/19,Louisville,1.09,98289,62097,36192,conventional
2016,06/12,Louisville,1.16,84926,58422,26504,conventional
2016,06/05,Louisville,1.09,99179,68198,30981,conventional
2016,05/29,Louisville,0.99,109060,76168,32892,conventional
2016,05/22,Louisville,0.91,113794,81965,31828,conventional
2016,05/15,Louisville,0.86,106278,71432,34845,conventional
2016,05/08,Louisville,0.86,139475,97250,42225,conventional
2016,05/01,Louisville,0.88,128108,88340,39768,conventional
2016,04/24,Louisville,0.93,92553,61875,30678,conventional
2016,04/17,Louisville,0.92,95475,67515,27960,conventional
2016,04/10,Louisville,0.9,83504,54478,29025,conventional
2016,04/03,Louisville,0.85,91459,58616,32843,conventional
2016,03/27,Louisville,0.89,120080,82605,37475,conventional
2016,03/20,Louisville,0.95,123442,85147,38294,conventional
2016,03/13,Louisville,1.07,79810,52508,27302,conventional
2016,03/06,Louisville,1.02,88102,60607,27495,conventional
2016,02/28,Louisville,0.94,102196,71204,30991,conventional
2016,02/21,Louisville,0.86,114817,80227,34589,conventional
2016,02/14,Louisville,0.86,124650,88364,36286,conventional
2016,02/07,Louisville,0.85,148704,111135,37569,conventional
2016,01/31,Louisville,0.92,101620,77335,24284,conventional
2016,01/24,Louisville,0.89,120304,83964,36340,conventional
2016,01/17,Louisville,0.9,83687,53155,30531,conventional
2016,01/10,Louisville,0.89,99956,67948,32007,conventional
2016,01/03,Louisville,0.88,116363,82843,33519,conventional
2016,12/25,MiamiFtLauderdale,0.97,648358,406875,241483,conventional
2016,12/18,MiamiFtLauderdale,0.97,662655,399256,263398,conventional
2016,12/11,MiamiFtLauderdale,1.39,446139,275040,171099,conventional
2016,12/04,MiamiFtLauderdale,0.98,728191,441011,287179,conventional
2016,11/27,MiamiFtLauderdale,1.49,405085,249380,155704,conventional
2016,11/20,MiamiFtLauderdale,1.52,461236,282145,179091,conventional
2016,11/13,MiamiFtLauderdale,1.43,478305,297244,181060,conventional
2016,11/06,MiamiFtLauderdale,1.51,426159,273440,152718,conventional
2016,10/30,MiamiFtLauderdale,1.57,403657,267335,136321,conventional
2016,10/23,MiamiFtLauderdale,1.59,437488,289766,147722,conventional
2016,10/16,MiamiFtLauderdale,1.28,537970,349896,188073,conventional
2016,10/09,MiamiFtLauderdale,1.49,410181,265409,144771,conventional
2016,10/02,MiamiFtLauderdale,1.51,539574,347566,192008,conventional
2016,09/25,MiamiFtLauderdale,1.43,558552,359496,199055,conventional
2016,09/18,MiamiFtLauderdale,1.19,541030,341380,199649,conventional
2016,09/11,MiamiFtLauderdale,1.2,480734,316336,164398,conventional
2016,09/04,MiamiFtLauderdale,0.97,862396,666438,195957,conventional
2016,08/28,MiamiFtLauderdale,1.22,558828,422524,136304,conventional
2016,08/21,MiamiFtLauderdale,1.23,565825,425927,139897,conventional
2016,08/14,MiamiFtLauderdale,1.17,695230,543275,151955,conventional
2016,08/07,MiamiFtLauderdale,1.25,515183,378234,136948,conventional
2016,07/31,MiamiFtLauderdale,1.3,496508,360256,136252,conventional
2016,07/24,MiamiFtLauderdale,1.28,520496,382799,137697,conventional
2016,07/17,MiamiFtLauderdale,1.24,516716,377654,139061,conventional
2016,07/10,MiamiFtLauderdale,1.24,566889,420240,146649,conventional
2016,07/03,MiamiFtLauderdale,0.96,868986,664277,204708,conventional
2016,06/26,MiamiFtLauderdale,1.25,540206,414384,125821,conventional
2016,06/19,MiamiFtLauderdale,0.99,812334,656998,155335,conventional
2016,06/12,MiamiFtLauderdale,1.28,503076,379387,123689,conventional
2016,06/05,MiamiFtLauderdale,0.99,786071,623686,162385,conventional
2016,05/29,MiamiFtLauderdale,0.97,849097,680614,168482,conventional
2016,05/22,MiamiFtLauderdale,1.26,497819,377704,120114,conventional
2016,05/15,MiamiFtLauderdale,0.88,889357,636376,252980,conventional
2016,05/08,MiamiFtLauderdale,1.01,653844,487297,166546,conventional
2016,05/01,MiamiFtLauderdale,0.79,1078794,787499,291295,conventional
2016,04/24,MiamiFtLauderdale,0.88,896845,647846,248999,conventional
2016,04/17,MiamiFtLauderdale,1.12,558953,399413,159540,conventional
2016,04/10,MiamiFtLauderdale,0.87,841731,593270,248461,conventional
2016,04/03,MiamiFtLauderdale,1.15,543234,390805,152428,conventional
2016,03/27,MiamiFtLauderdale,1.17,468636,339514,129121,conventional
2016,03/20,MiamiFtLauderdale,1.13,507580,372406,135173,conventional
2016,03/13,MiamiFtLauderdale,0.88,799992,576268,223724,conventional
2016,03/06,MiamiFtLauderdale,1.16,448052,317519,130532,conventional
2016,02/28,MiamiFtLauderdale,0.83,822403,599488,222914,conventional
2016,02/21,MiamiFtLauderdale,1.1,481704,347541,134163,conventional
2016,02/14,MiamiFtLauderdale,1.12,446631,320980,125651,conventional
2016,02/07,MiamiFtLauderdale,0.59,1180631,891149,289481,conventional
2016,01/31,MiamiFtLauderdale,1.11,492691,366964,125726,conventional
2016,01/24,MiamiFtLauderdale,0.96,611557,478140,133416,conventional
2016,01/17,MiamiFtLauderdale,1.2,430079,338652,91426,conventional
2016,01/10,MiamiFtLauderdale,0.97,702726,576229,126497,conventional
2016,01/03,MiamiFtLauderdale,1.13,502583,394432,108151,conventional
2016,12/25,Nashville,0.93,166486,81373,85112,conventional
2016,12/18,Nashville,0.92,158024,82788,75236,conventional
2016,12/11,Nashville,0.9,193711,97373,96337,conventional
2016,12/04,Nashville,0.96,189526,103648,85878,conventional
2016,11/27,Nashville,1.24,129937,62847,67090,conventional
2016,11/20,Nashville,1.33,131605,66225,65380,conventional
2016,11/13,Nashville,1.39,141387,72636,68750,conventional
2016,11/06,Nashville,1.31,146936,80477,66459,conventional
2016,10/30,Nashville,1.18,151715,83295,68420,conventional
2016,10/23,Nashville,1.19,163017,95013,68004,conventional
2016,10/16,Nashville,1.06,177609,100440,77169,conventional
2016,10/09,Nashville,1.2,156477,92836,63640,conventional
2016,10/02,Nashville,1.15,172755,91864,80890,conventional
2016,09/25,Nashville,1.16,174768,100507,74261,conventional
2016,09/18,Nashville,1.01,191359,115825,75534,conventional
2016,09/11,Nashville,0.75,250165,158005,92159,conventional
2016,09/04,Nashville,0.73,292902,187684,105217,conventional
2016,08/28,Nashville,1.09,172757,117226,55531,conventional
2016,08/21,Nashville,1.09,184733,118441,66292,conventional
2016,08/14,Nashville,1.06,202833,121910,80923,conventional
2016,08/07,Nashville,1.12,188016,120979,67037,conventional
2016,07/31,Nashville,1.1,186520,118122,68397,conventional
2016,07/24,Nashville,1.07,191727,119265,72462,conventional
2016,07/17,Nashville,1.07,196773,124164,72608,conventional
2016,07/10,Nashville,1.0,198240,127040,71199,conventional
2016,07/03,Nashville,0.87,250902,152420,98481,conventional
2016,06/26,Nashville,0.98,195471,125878,69593,conventional
2016,06/19,Nashville,0.89,232084,155177,76906,conventional
2016,06/12,Nashville,0.97,190921,133503,57417,conventional
2016,06/05,Nashville,0.88,223368,154669,68699,conventional
2016,05/29,Nashville,0.87,238624,166407,72216,conventional
2016,05/22,Nashville,0.92,204128,135169,68959,conventional
2016,05/15,Nashville,0.81,219615,136050,83565,conventional
2016,05/08,Nashville,0.88,212720,141982,70737,conventional
2016,05/01,Nashville,0.81,237679,156005,81673,conventional
2016,04/24,Nashville,0.81,233759,146910,86849,conventional
2016,04/17,Nashville,0.9,178369,120621,57747,conventional
2016,04/10,Nashville,0.82,206829,132558,74271,conventional
2016,04/03,Nashville,0.95,165587,120203,45383,conventional
2016,03/27,Nashville,0.93,171568,124873,46695,conventional
2016,03/20,Nashville,0.93,179305,128229,51075,conventional
2016,03/13,Nashville,0.87,188478,129682,58795,conventional
2016,03/06,Nashville,0.97,159755,114095,45660,conventional
2016,02/28,Nashville,0.88,190263,137783,52479,conventional
2016,02/21,Nashville,0.94,182025,136798,45227,conventional
2016,02/14,Nashville,0.88,203205,154826,48378,conventional
2016,02/07,Nashville,0.77,268608,191900,76708,conventional
2016,01/31,Nashville,0.95,173689,131793,41896,conventional
2016,01/24,Nashville,0.87,167159,117527,49631,conventional
2016,01/17,Nashville,0.95,181360,135543,45817,conventional
2016,01/10,Nashville,0.9,212752,160553,52199,conventional
2016,01/03,Nashville,0.98,185316,150135,35180,conventional
2016,12/25,NewOrleansMobile,0.94,225497,140479,85017,conventional
2016,12/18,NewOrleansMobile,1.08,183103,105212,77890,conventional
2016,12/11,NewOrleansMobile,1.21,177582,108603,68978,conventional
2016,12/04,NewOrleansMobile,1.05,253241,168089,85152,conventional
2016,11/27,NewOrleansMobile,1.38,148538,94554,53983,conventional
2016,11/20,NewOrleansMobile,1.35,167233,110091,57141,conventional
2016,11/13,NewOrleansMobile,1.26,225721,164098,61622,conventional
2016,11/06,NewOrleansMobile,1.49,183542,121936,61605,conventional
2016,10/30,NewOrleansMobile,1.48,163510,93685,69825,conventional
2016,10/23,NewOrleansMobile,1.44,203438,133415,70023,conventional
2016,10/16,NewOrleansMobile,1.36,222712,140142,82570,conventional
2016,10/09,NewOrleansMobile,1.25,233898,156532,77366,conventional
2016,10/02,NewOrleansMobile,1.29,214690,141477,73213,conventional
2016,09/25,NewOrleansMobile,1.19,264726,177661,87064,conventional
2016,09/18,NewOrleansMobile,1.18,244913,159403,85510,conventional
2016,09/11,NewOrleansMobile,1.13,250492,179158,71334,conventional
